x1,x2,x3,x4,x5
190.75696894381738,0.0,441.73742652869754,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,398.22721943620616,64.58099716817847,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,462.8110578481412,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,441.73742652869754,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,456.8468872827898,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,324.6998155964069,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,376.55595474472057,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,456.8468872827898,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,441.73742652869754,541.492275359094,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,409.1630485423495,0.0,47.59935455775758,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,442.76313420260175,0.0,528.384613254027,0.0
190.75696894381738,0.0,0.0,462.8110578481417,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,442.76313420260175,0.0,20.082449656231063,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,0.0,0.0,0.0,0.0
190.75696894381738,395.1078955870711,475.60661075824913,72.97824119639546,0.0
