x1,x2,x3,x4,x5
129.1761394776268,0.0,161.25909695516214,353.4896048119067,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,161.39187954329776,373.79220826916264,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,535.1698150219687,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,106.78897183658823,0.0
129.1761394776268,0.0,0.0,61.580829464317404,0.0
129.1761394776268,0.0,161.25909695516214,353.4896048119067,0.0
129.1761394776268,0.0,0.0,16.230726309041856,0.0
129.1761394776268,0.0,0.0,21.060137520244055,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,61.580829464317404,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,21.06013752023148,0.0
129.1761394776268,0.0,0.0,106.7889718365882,0.0
129.1761394776268,0.0,0.0,535.169815021972,0.0
129.1761394776268,0.0,0.0,21.060137520232033,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,21.06013752024414,0.0
129.1761394776268,0.0,0.0,416.28505140695603,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,16.23072630904207,0.0
129.1761394776268,0.0,0.0,16.23072630904207,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,0.0,0.0,0.0,0.0
129.1761394776268,151.40411221497666,0.0,0.0,0.0
129.1761394776268,0.0,0.0,16.23072630904207,0.0
129.1761394776268,0.0,0.0,126.24837672263297,0.0
129.1761394776268,0.0,0.0,535.169815021972,0.0
129.1761394776268,0.0,0.0,61.580829464317404,0.0
