x1,x2,x3,x4,x5
0.0,0.0,268.94254923805863,384.62547966720314,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,259.29266530818404,405.05328919140766,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,664.3459544995917,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,254.61418549502602,0.0
0.0,0.0,0.0,235.96511131421914,0.0
0.0,0.0,268.94254923805863,384.62547966720314,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,166.7769899192438,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,235.96511131421914,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,214.77235846945007,0.0
0.0,0.0,0.0,254.61418549502602,0.0
0.0,0.0,0.0,673.5089329102352,0.0
0.0,0.0,0.0,214.77235846945007,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,166.7769899192438,0.0
0.0,0.0,0.0,574.7051614506097,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,0.0,0.0,0.0
0.0,190.04108097182763,10.075290834645614,0.0,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,272.26747597205855,0.0
0.0,0.0,0.0,673.5089329102352,0.0
0.0,0.0,0.0,235.96511131421914,0.0
0.0,0.0,0.0,166.7769899192438,0.0
0.0,0.0,0.0,272.26747597205855,0.0
0.0,0.0,0.0,214.77235846945007,0.0
0.0,0.0,0.0,214.77235846945007,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,166.7769899192438,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,0.0,214.77235846945007,0.0
0.0,0.0,0.0,235.96511131421914,0.0
0.0,0.0,0.0,254.61418549502602,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,254.61418549502602,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,254.61418549502602,0.0
0.0,0.0,0.0,254.61418549502602,0.0
0.0,0.0,0.0,214.77235846945007,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,268.94254923805863,916.6922668795111,0.0
0.0,0.0,0.0,235.96511131421914,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,272.26747597205855,0.0
0.0,0.0,0.0,0.0,0.0
0.0,201.30273955546738,11.007270912069991,452.0359440320503,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,235.96511131421914,0.0
0.0,0.0,0.0,235.96511131421914,0.0
0.0,0.0,0.0,214.77235846945007,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,272.26747597205855,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,272.26747597205855,0.0
0.0,0.0,0.0,0.0,0.0
0.0,205.08568237977985,8.738029031570633,971.824564264678,0.0
0.0,0.0,0.0,664.3459544995917,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,272.26747597205855,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,272.26747597205855,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,214.77235846945007,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,0.0,272.26747597205855,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,205.08568237977985,54.25738458152193,405.00288753828994,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,0.0,272.26747597205855,0.0
0.0,191.48537759862074,474.36978241879564,496.05065697518506,0.0
0.0,0.0,0.0,200.0214009918318,0.0
0.0,0.0,0.0,214.77235846945007,0.0
0.0,0.0,0.0,170.15755681252094,0.0
0.0,0.0,0.0,664.3459544995917,0.0
0.0,0.0,0.0,166.7769899192438,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,214.77235846945007,0.0
0.0,0.0,0.0,214.77235846945007,0.0
0.0,0.0,0.0,170.15755681252094,0.0
