x1,x2,x3,x4,x5
0.0,0.0,0.0,660.3674648424446,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,673.5089329102328,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,673.5089329102328,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,262.306774844397,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,660.3674648424446,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,175.07925832011526,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,262.306774844397,0.0
0.0,0.0,0.0,674.7115369370821,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,175.07925832011526,0.0
0.0,0.0,0.0,586.6787548467729,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,674.7115369370821,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,175.07925832011526,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,175.07925832011526,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,262.306774844397,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,262.306774844397,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,262.306774844397,0.0
0.0,0.0,0.0,262.306774844397,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,1197.3492140626227,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,673.5089329102321,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1197.3492140626263,0.0
0.0,0.0,0.0,673.5089329102328,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,673.5089329102328,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,1175.8351272902196,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,673.5089329102328,0.0
0.0,0.0,0.0,175.07925832011526,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,674.7115369370821,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,1217.9118297823256,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,673.5089329102328,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,262.306774844397,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,175.07925832011526,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,262.30677484439707,0.0
0.0,0.0,0.0,653.568026791961,0.0
0.0,0.0,0.0,673.5089329102321,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,673.5089329102328,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,674.7115369370821,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,673.5089329102321,0.0
0.0,0.0,0.0,674.7115369370821,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,660.3674648424446,0.0
0.0,0.0,0.0,674.7115369370821,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,251.27160853649144,0.0
0.0,0.0,0.0,190.75696894196145,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,537.5001474523053,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1197.3492140626263,0.0
0.0,0.0,0.0,224.84995285098427,0.0
0.0,0.0,0.0,1197.3492140626227,0.0
0.0,0.0,0.0,537.5001474523053,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,586.6787548467729,0.0
0.0,0.0,0.0,660.3674648424446,0.0
0.0,0.0,0.0,277.72013519879084,0.0
0.0,0.0,0.0,0.0,0.0
