x1,x2,x3,x4,x5
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.00022158216137431263,0.0
0.0,0.0,-0.002384680279203007,-0.009785698042031572,0.0
0.0,0.0,-0.028822723019639257,-0.0415766362334011,0.0
0.0,0.0,-0.07026401705231304,-0.0969723991273091,0.0
0.0,0.0,-0.1190214086541876,-0.20993496998320194,0.0
0.0,0.0,-0.1820126245084609,-0.3018955380709572,0.0
0.0,0.0,-0.3119880073427228,-0.4382465039272306,0.0
0.0,0.0,-0.4277420035170353,-0.6071510111111781,0.0
0.0,0.0,-0.5691452611570055,-0.7797621759084868,0.0
