x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.0,-0.018823906522648558,-0.019996114606298965,-0.2639880141623407,-0.7368796762541023,-1.2487017983396607,-1.1408891810566213,-0.4402338555632893,-0.08546066215056534,0.0
0.0,0.0,-0.003214774544248268,-0.02417787351784844,-0.3735375215093178,-0.956380065544778,-1.553065871912143,-1.3297450298247162,-0.5006490589986415,-0.08957067874158961,0.0
0.0,0.0,-0.0003503946868097323,-0.019102349841179544,-0.7247736689499761,-2.2988524116024776,-3.253517503168282,-2.5458587212982136,-0.8782966674042247,-0.14458869250538448,0.0
0.0,0.0,0.0,-0.03279297522983719,-0.9866564046457773,-3.136091286813912,-4.3644131609350465,-3.3552127388569426,-1.1192705346466816,-0.17467368960831656,0.0
0.0,0.0,0.0,-0.042055558180401,-1.120383797281744,-3.5833442150231316,-5.030677813759216,-3.7372397325230433,-1.3111439105308782,-0.1915755313519275,0.0
0.0,0.0,0.0,-0.05308970964313681,-1.2293318694686362,-3.979794289577004,-5.544878470265737,-4.07536312181705,-1.4246731011070393,-0.2141194271335564,0.0
0.0,0.0,0.0,-0.20878349063189755,-1.9107271784970217,-4.988043764779191,-6.588345416637287,-4.562451646144368,-1.582892098475352,-0.21830937777081127,0.0
0.0,0.0,-0.0035049981005599307,-0.5509835702366758,-3.371861163072824,-7.044370883325623,-8.789048940105907,-5.4065645690121595,-1.860499215001115,-0.27748606410400717,0.0
0.0,0.0,-0.012679185301491175,-0.6765551832699394,-3.9156329291853074,-7.979974484664637,-9.721269116390499,-5.892907319048022,-1.9879296547509877,-0.2835135599904705,0.0
0.0,0.0,-0.017923342542372177,-0.7716985747281941,-4.350006140738168,-8.664395123335822,-10.546953872344584,-6.194527773028755,-2.0509360766639717,-0.30553893298716195,0.0
