x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.0,0.0,0.0,3.668160055699228,19.433362216454633,27.59829216627546,29.20433613688217,12.36556322594165,4.470408444650031,0.0
58.59635843774569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.59635843774569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.59635843774569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.59635843774569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.59635843774569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.59635843774569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.59635843774569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.59635843774569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
