x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.0,0.0,0.0,11.010569953430831,59.34003964127138,86.06603363659165,88.81657667938208,38.669814310891375,13.56592305807078,0.0
0.0,0.0,4.274184612764856,5.155409507967806,19.66300884896499,78.83989133092027,112.45345180649228,116.34634960647352,53.331691176507995,16.354888118628278,0.0
0.0,6.803844058934241,16.24611732139928,16.04627484897639,30.5454522639034,94.11530156738631,126.48631190264561,135.95525191900833,61.762788723919016,19.021844937621466,0.0
0.0,14.070196828881091,28.83607878041353,24.954608486385588,40.797250065883915,107.53334135876668,143.71756097737,154.82355243035315,70.58715169102683,22.101598908158746,0.0
42.099325091969966,13.353176573911455,36.4154079219126,31.042854750551605,42.897442506280214,106.43964123052656,143.54764174323492,160.26356087685733,78.87201652212639,24.095083127966255,0.0
78.70133103075598,13.989350004740812,43.11974228709223,37.583755484525724,44.83497479859441,107.40874063108636,143.36950298300303,161.06414752034613,87.2795774438838,26.883731987273826,0.0
125.29952082460129,21.97958326295513,41.82922972300308,40.14969166047085,44.826733215370226,103.15347121906407,134.10887388107744,160.20083689354877,95.70502511857761,29.171082944389646,0.0
140.9594010391815,41.94058910580154,41.705914963197664,42.3963878964551,46.30648778380262,108.57761163195924,132.2124850702548,168.44980408437243,104.79815256221735,31.054599356070238,0.0
152.20934457978262,54.092934041660534,43.751074890929765,46.506153416645,49.66260093400348,114.7445366024594,135.92624660510572,179.27575907873856,111.76098948840448,33.27444964986907,0.0
162.56975408035987,64.11922973834211,51.288271129741375,49.48229333034196,52.817001915742765,120.940680392609,140.10862919258284,187.88330072939448,119.92760703760004,35.051686843910296,0.0
