x1,x2,x3,x4,x5
0.0,0.0,41.143939086635896,108.78255806003267,0.0
0.0,0.5543885863481723,50.03263867338712,130.8438221475986,0.0
0.0,3.9419904452564474,57.939716665811,150.20845610888244,0.0
20.541920812039578,5.73143423190177,55.186512988405326,153.50662660802223,0.0
35.18855177373338,7.736947077943596,55.89830840135144,157.00318750294377,0.0
46.436439314597564,9.98650490083282,59.911520579539456,161.21285777363204,0.0
57.88381296945903,11.838919330598069,60.53352700499578,166.28756869642075,0.0
78.70133551328568,10.672033457801685,56.18887179027308,164.4488133111934,0.0
93.81640536472952,11.705957196971946,56.364122434667784,163.8188757801619,0.0
113.27718443187965,10.496283947600542,50.319339943056484,162.15800907919754,0.0
