x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
184.3929285,131.8284642,88.29017118,58.97024354,64.55392049,152.1994239,164.1301918,244.3051138,157.8272263,45.38971903,0.0
195.5495637,210.1384814,116.3107474,69.18468151,79.49998518,183.734581,194.2680028,300.6889028,193.577457,55.13396895,0.0
453.1153388,218.1188716,58.09627097,68.3269622,72.41878821,168.0762046,161.0574653,284.7278543,208.8219953,47.97453518,0.0
610.284903,226.6987067,30.26318975,73.69709807,72.85732304,164.7068372,142.8050273,280.8570241,214.8873144,49.70422146,0.0
693.9316551,242.596786,21.06238808,76.97952903,71.01513148,174.4164767,152.2515479,298.101891,231.8463961,50.96669183,0.0
756.7670892,256.6968103,32.43752192,79.7939229,70.95849849,186.1360202,160.9373747,321.0795441,250.3537743,52.00208627,0.0
903.0817794074177,239.99036635829944,21.77546761684509,67.77742818289418,61.1506774021121,193.68152777866678,148.6698246672915,345.9487719743327,231.3392852357867,55.433351213295566,0.0
1198.958404,141.1630536,23.68453771,28.98978377,35.60421741,180.2466757,109.2625771,339.3799115,197.7502089,62.77660324,0.0
1326.4664,109.3946992,24.01312798,16.13743722,31.26502906,185.5701981,100.7635507,326.9203823,177.5460957,67.04533713,0.0
1423.271132,80.17648273,21.84437511,5.406913144,28.59547146,190.061237,91.69673371,327.7828709,180.5605513,0.163182131,0.0
