x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9614761375582719,9.752166945973412,26.3399999111496,27.23917102500907,6.003746574928576,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.21426471352719,2.1618402499872884,4.552654950936769,7.776181163855903,18.571873127147434,19.588504825874782,3.7789344402812315,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.723133799515054,7.072887458602703,3.6994071698327757,6.041667873678622,12.575362715715412,14.29753659418862,2.6471684441150694,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.664760551553934,120.02808324147863,325.65033395285985,212.88970497460073,57.82207692591145,0.0,0.0,0.0,0.0
113.12376603605325,0.0,17.28502968495983,127.03969029158917,273.6472441396107,164.05306368169562,43.041934633699356,0.0,0.0,0.0,0.0
441.08602872814,0.36992388638408547,8.919152080354142,64.29857550047831,156.62922977489671,93.97216508880553,23.865376816980387,0.0,0.0,0.0,0.0
586.6787558165933,0.26402557911507907,5.868520800409889,42.447322475653465,112.54600078686802,67.18881434299968,16.69042151575217,0.0,0.0,0.0,0.0
653.5680403753757,0.1842260800555257,4.998413631267853,35.49361605025934,94.7058270723592,55.71484621476663,13.905811882332667,0.0,0.0,0.0,0.0
719.0227721287835,0.21389469448244108,4.218280913544256,29.39815750385651,79.18084979134156,46.53340319916224,11.359180357107508,0.0,0.0,0.0,0.0
807.3507590925145,0.12848270311239857,3.343061297622111,21.33708019627751,60.54927793511576,35.66122204649848,8.248166623965183,0.0,0.0,0.0,0.0
899.3998114038637,0.060492205987908165,2.3288309410519954,14.08783205133198,43.805990403807414,25.198976111235286,5.368218201320891,0.0,0.0,0.0,0.0
943.8604449815351,0.046705945806110774,1.8715781003945842,11.28632739097642,36.17701031963807,20.59098291971143,4.146218294965801,0.0,0.0,0.0,0.0
984.8761742100583,0.0,1.527232811115773,8.930739113089704,29.71219304398796,16.78152533135624,3.325295064068625,0.0,0.0,0.0,0.0
1018.4567401261988,0.0,1.260292077444501,7.234712395743688,25.33661325962627,13.90985457545697,2.694844211099193,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
