x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.0,0.7400009195714174,9.023104256247429,23.604839402121087,29.470595995688598,7.376978794161745,0.0,0.0,0.0,1.0
0.0,0.0,0.9614761375582719,9.752166945973412,26.333683524653903,27.245487411504765,6.003746574928576,0.0,0.0,0.0,2.0
0.0,2.076273413074017,3.4636495850328535,10.073891705691056,25.640781477895,25.86778554109377,4.536806699408149,0.0,0.0,0.0,3.0
0.0,3.2368189750988225,5.139173833808128,10.63213082406263,24.800191609920947,24.791505543971752,4.22482599037488,0.0,0.0,0.0,4.0
29.21426471352719,2.1618402499872884,4.552654950936769,7.776181163855903,18.571873127147434,19.588504825874782,3.7789344402812315,0.0,0.0,0.0,5.0
40.76772625908362,1.9547919719376823,4.554246722733443,7.198722194365925,16.497909090907285,17.471154814575698,3.2821468371263434,0.0,0.0,0.0,6.0
48.94155758747367,4.3034876655092456,3.887518628630814,6.540955146229806,14.883445354737265,16.13249572386947,2.9539056542593873,0.0,0.0,0.0,7.0
56.21248885487519,5.859763673838904,3.389317024146878,6.053773808611546,13.545551326550344,15.115519976353776,2.6952251760924333,0.0,0.0,0.0,8.0
59.723147824400186,7.053385318437777,3.668856471790152,6.000298937847897,12.569080141894924,14.34530488680422,2.6516130524503527,0.0,0.0,0.0,9.0
62.86578347916106,7.734588169271499,4.13917233131747,5.714841398625993,11.990832035866541,14.008893793252053,2.48732809973457,0.0,0.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,10.38364471707404,106.25721621517496,241.05041558030683,199.38107404366767,50.987568433794806,0.0,0.0,0.0,12.0
61.411414538099535,0.0,14.206706784169445,117.84553590879918,220.31063123658575,162.24754518291644,36.83482104152016,0.0,0.0,0.0,13.0
331.8910165185158,1.860214072385774,7.215199937558856,60.69030426595826,129.83446406742806,100.87186470455964,24.963121365525033,0.0,0.0,0.0,14.0
492.6565244471815,0.6139954803035726,4.641405393899223,38.969336390787895,82.5114512995684,69.42492105045247,18.73207297624075,0.0,0.0,0.0,15.0
572.8819173660927,0.19762973962339828,3.8894921510057565,30.0498055033204,62.92242707112921,54.808566933173516,15.810045523392747,0.0,0.0,0.0,16.0
619.1585918808091,0.12866446627270875,3.1571403883456792,25.851541269170962,53.4703524301388,47.73348569778159,13.933778645870369,0.0,0.0,0.0,17.0
653.5640464192147,0.02715133933677805,2.922194128597771,23.11572055587302,48.10890734950455,42.53838611347299,12.535334528035825,0.0,0.0,0.0,18.0
674.7085065800665,1.0475487884491485e-5,3.14599063910503,21.575921066760227,44.9888625988918,39.78043082598627,11.830332589614741,0.0,0.0,0.0,19.0
700.3170306164002,0.0,2.6819479745172656,19.472161479425612,41.967184657901406,37.02481316188478,11.010859820451948,0.0,0.0,0.0,20.0
763.0297808496686,0.0,2.00098780309661,15.82340030391183,34.51398653463228,30.21608781407894,9.110771569278093,0.0,0.0,0.0,21.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,13.664760551553934,120.02808324147863,325.65033395285985,212.88970497460073,57.82207692591145,0.0,0.0,0.0,23.0
113.12376603605325,0.0,17.28502968495983,127.03969029158917,273.6472441396107,164.05306368169562,43.041934633699356,0.0,0.0,0.0,24.0
441.08602872814,0.36992388638408547,8.919152080354142,64.29857550047831,156.62922977489671,93.97216508880553,23.865376816980387,0.0,0.0,0.0,25.0
586.6787558165933,0.26402557911507907,5.868520800409889,42.447322475653465,112.54600078686802,67.18881434299968,16.69042151575217,0.0,0.0,0.0,26.0
653.5680403753757,0.1842260800555257,4.998413631267853,35.49361605025934,94.7058270723592,55.71484621476663,13.905811882332667,0.0,0.0,0.0,27.0
719.0227721287835,0.21389469448244108,4.218280913544256,29.39815750385651,79.18084979134156,46.53340319916224,11.359180357107508,0.0,0.0,0.0,28.0
807.3507590925145,0.12848270311239857,3.343061297622111,21.33708019627751,60.54927793511576,35.66122204649848,8.248166623965183,0.0,0.0,0.0,29.0
899.3998114038637,0.060492205987908165,2.3288309410519954,14.08783205133198,43.805990403807414,25.198976111235286,5.368218201320891,0.0,0.0,0.0,30.0
943.8604449815351,0.046705945806110774,1.8715781003945842,11.28632739097642,36.17701031963807,20.59098291971143,4.146218294965801,0.0,0.0,0.0,31.0
984.8761742100583,0.0,1.527232811115773,8.930739113089704,29.71219304398796,16.78152533135624,3.325295064068625,0.0,0.0,0.0,32.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
