x1,x2,x3,x4,x5
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,368.3984692530164,73.37855070585054,0.0
680.8286303416583,493.15804048995676,0.0,0.0,0.0
680.8286303416583,488.57685747996544,40.95652167464792,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,368.3984692530125,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,493.1580405278628,0.0,36.58120787542968,0.0
680.8286303416583,493.1580405278628,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,385.57669851957934,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,361.9685752111988,167.5346951240801,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,340.86943440809284,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,488.57690791778583,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,218.57118103725998,0.0
680.8286303416583,0.0,385.5766985195781,84.89041422801104,0.0
680.8286303416583,493.1580405278628,0.0,0.0,0.0
680.8286303416583,0.0,306.9427697651365,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,481.0700839551387,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,493.15804048995676,23.36252976055053,13.218649354593452,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,500.23084280625653,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,500.23084280625653,0.0,29.508376798848857,0.0
680.8286303416583,488.57685747996544,0.0,0.0,0.0
680.8286303416583,0.0,0.0,470.46711274757126,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,361.9685752111988,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,493.15804048995676,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,488.57685822683567,0.0,0.0
680.8286303416583,493.15804048995676,0.0,0.0,0.0
680.8286303416583,0.0,361.9685752111988,0.0,0.0
680.8286303416583,0.0,0.0,0.0,0.0
680.8286303416583,0.0,361.9685752111988,101.9914875948334,0.0
680.8286303416583,0.0,0.0,218.57118103725998,0.0
680.8286303416583,493.1580405278628,0.0,11.648037632589563,0.0
680.8286303416583,488.57685747996544,0.0,41.162362125139964,0.0
