x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.0,0.0,0.0,0.0,3.668160055699228,19.433362216454633,27.59829216627546,29.20433613688217,12.36556322594165,4.470408444650031,0.0
0.0,0.0,1.2478828728138043,1.4878344804042196,6.377907326600578,25.73974755494634,36.21098200017944,38.345019499458076,17.168008341930943,5.3985656955433035,0.0
0.0,2.1672449764870785,4.846703286750617,4.77566192813686,9.699695739327348,30.755572653198993,40.9364306818935,44.86207944785411,20.053426138922937,6.318277415474706,0.0
0.0,4.578502639970921,8.823403484012866,7.352036075589183,12.85064558291427,35.182530669261595,46.70475939046576,51.06322581744758,23.02024399142064,7.407269692966264,0.0
13.381721284527972,4.345497551235113,11.192024353618727,9.340474407850254,13.554279075951754,35.06286810226149,46.769989473885836,53.00988087880697,25.700636649102172,8.061682993323107,0.0
25.28897601498416,4.527402534493257,13.309912676827935,11.202161046888731,14.066603712784412,35.432003654695706,46.7930936148352,53.36684386596504,28.271512204283532,8.991809313843284,0.0
40.65575825490253,7.196604520946639,13.217623998506998,12.110815655810692,14.12735436811845,33.99995665412361,43.693848164656224,53.010209278419005,31.041177494297052,9.690879182196527,0.0
45.95673744743087,13.441152528292156,13.0982505208132,12.83031477147677,14.54685171844891,35.83937693846011,43.15331838175683,55.690415849438196,34.12042640800917,10.322427186645337,0.0
49.928390611492866,17.307695243576,13.55851800677966,14.247173205709746,15.49994361337772,37.78851016055167,44.24212597217305,59.24089736115373,36.633763108555435,11.104749822283411,0.0
53.33583015688235,20.957055326991604,15.849472401450969,14.988625550947605,16.529997144060758,39.74556578154143,45.78242423074582,61.900100168879334,39.2727295843218,11.706537390924487,0.0
